__label__moderate	Iceland dignitaries embark #USNavy @USSHarrySTruman, observing operations and meeting with command leaders and Sailors in Northern Atlantic - _URL … #NavyPartnerships @USNavyEurope @NATO _IMAGE	2650
__label__small	MT @DESRON_7: #USSCoronado Sailors render honors to President of Singapore, Mr. Tony Tam Keng Yam, during International Maritime Review _IMAGE	593
__label__high	#ThrowbackThursday to December 27, 200, to USS Harry S. Truman (CVN 75) transiting the narrow Suez Canal while en route to the Arabian Gulf. 20 years later and Truman is still maintaining #NavyReadiness and is again deployed to @US5thFleet! _IMAGE	4487
__label__moderate	RT @USPacificFleet : #USSCarlVinson and #USSWayneEMeyer depart San Diego today, joining #USSLakeChamplain and later #USSMichaelMurphy on a deployment to the Western Pacific - _URL  #3rdFleetForward _IMAGE	1713
__label__high	#HappyThanksgiving2018 from your #USNavy!Today and every day, we’re thankful for all our Sailors and their families who support them. We couldn't maintain our #NavyReadiness without every single one of you. One team, one fight! _IMAGE	2886
__label__high	#TuesdayThoughts: There's no better gift than being home for the holidays following your six-month deployment! _IMAGE	1605
__label__high	#USNavy bases in #Florida prepare for #HurricaneIrma2017 - _URL … _IMAGE	1171
__label__small	MT @CNORichardson: I am hopeful, willing to do whatever it takes - working together to get resources & support that Sailors need & deserve.	726
__label__small	RT @secnav76: Today, Secretary of the Navy Richard V. Spencer #SECNAV76 officially swore in Mr. Thomas Harker to be the new Assistant Secretary of the Navy for Financial Management and Comptroller. _IMAGE	1703
__label__small	MT @capgaznews: @NavalAcademy gets a little nerdy with its first ever #NavyCon - _URL … _IMAGE	1510
__label__small	MT @CNORichardson: To win in battle, we need leaders ready to seize initiative. Developing leaders of competence & character is our asymmetric advantage. Navy Leader Development Framework 2.0 is our guide.Read it: _URL From @USNINews: _URL …	2063
__label__moderate	#ICYMI: Around the fleet in Friday's #USNavy photos of the day. info and download: _URL … _IMAGE	1556
__label__moderate	#FridayThoughts: The holidays can be a busy and challenging time. No one is immune to stress, but support is always available. If you or a shipmate need help, reach out! Call 1-800-273-8255, press 1 or text 838255 #HealthyHolidays _IMAGE	2998
__label__moderate	TODAY 10A ET: Future #USSCharleston joins #USNavy fleet when it is commissioned in its namesake city in South Carolina, expanding #NavyCapacity. @SenatorTimScott _URL …	3256
__label__moderate	#USNavy kicks off its fourth mission stop of #PacificPartnership 2019 and celebrates arrival in #Micronesia - _URL … _IMAGE	3460
__label__moderate	.@US7thFleet announces #USSFitzgerald accountability determinations - _URL … _IMAGE	1080
__label__moderate	#USNavy photos of the day: Acting #SECNAV Thomas Modly meets with #USSGeraldRFord #USNavySailors, #USSIndianapolis arrives at #NAVSTAMayport, #USSCarney gets ready for Thanksgiving and #USSJohnPMurtha returns home. info & download : _URL ? _IMAGE	4380
__label__moderate	#OTD 2006: #USSanAntonio commissioned as lead ship in the #USNavy's #LPD17 class - _URL … @usnhistory @Ron_Nirenberg @COSAGOV _IMAGE	3061
__label__small	Yes, that was the plan. Thanks for sharing, and enjoy!	2257
__label__small	MT @SurfaceWarriors: @NAVSURFOR VADM Rowden congratulates newest Warfare Tactics Instructors at Naval Surface and Mine Warfighting Development Center graduation _IMAGE	1468
__label__high	For first time, #USNavy #USSJohnPMurtha will conduct Underway Recovery Test mission with @NASA.The goal: Prepare for recovery of @nasa_orion capsule when it returns to Earth following an uncrewed mission in December 2019 - _URL … (File photo) #NavyPartnerships _IMAGE	2808
__label__small	THIS WEEK: #USNavy spring petty officer advancement results, #FleetWeekNYC, and @VP speaks at @NavalAcademy commissioning. _IMAGE	614
__label__small	#ICYMI: #USNavy announces NEC code overhaul & updated enlisted rating communities & career fields - _URL  _IMAGE	900
__label__small	#KnowYourMil on this #PodcastFriday! MT @NYSE: What’s @CNORichardson’s advice for the next generation of leaders? Find out as we take a dive #InsideTheICEHouse with our country’s top #USNavy officer _URL …	2555
__label__small	MT @vicenews: One of 30 active duty #USNavy midwives in the ranks, David Loshbaugh serves his country every day, by delivering babies - _URL … _IMAGE	1647
__label__moderate	#USNSComfort doing what it does best, helping people in need! #NavyPartnerships _RETWEET …	3816
__label__small	#ICYMI: Keel laying and authentication mark symbolic beginning of #USNavy #DDG121 that honors a @USMC trailblazer - _URL  _IMAGE	212
__label__moderate	MT @SurfaceWarriors: Welcome home! #USSLakeChamplain passes downtown #SanDiego on the way to homeport @NavBaseSD Friday following deployment _IMAGE	796
__label__high	Tomorrow the #USNavy will christen its newest Freedom-variant littoral combat ship, #USSIndianapolis #LCS17 in Marinette, Wisconsin. The ship honors the city of Indianapolis, Indiana's state capital and will be the fourth ship to bear the name - _URL … _IMAGE	2087
__label__high	#DYK that as of today at the age of 94 years and 172 days old, Jimmy Carter became the oldest living former president of all time and that the previous record was held by the late President George H.W. Bush, both of whom were former #USNavy Sailors! _IMAGE	3347
__label__small	#USNavy ships, aircraft, and @CNORichardson join #IMDEX in Singapore - _URL … _IMAGE	3580
__label__small	@chrisrsheldon @kevintshea @DennisRobaugh,Naglak is from West Windsor, New Jersey.Photos: _URL … _URL … _URL …Press release: _URL …For more info, call 7036149154 or DM us.	2663
__label__high	#MondayMotivation MT @AmericasNavy: Ready, willing and able—whenever we are called upon. #ForgedByTheSea _IMAGE	3242
__label__moderate	Sept. 15 through Oct. 15 is #NationalHispanicHeritageMonth. We celebrate the heritage of our Hispanic Sailors and their contributions to the #USNavy - _URL … _IMAGE	4112
__label__high	As the nation says farewell to Sen. John S. McCain II, we want you to know about his life of service to our #USNavy and our nation as we say 'fair winds and following seas' to our shipmate. _URL …	2576
__label__moderate	In Hurricane #Harvey2017's path? Important @ReadyNavy information for before, during and after the storm - _URL … _IMAGE	1131
__label__moderate	TODAY: #USNavy updates Professional Apprenticeship Career Track (PACT) program - _URL … _IMAGE	2209
__label__moderate	#USSBonhommeRichard will stand ready to conduct operational tasking before entering an extended maintenance availability, including upgrades and modernization to operate #F35B Joint Strike Fighter. #NavyReadiness #NavyLethality _RETWEET …	2193
__label__moderate	Train like you fight, especially alongside our #USNavy partners. _RETWEET …	3220
__label__small	MT @Amphib7FLT: #USNavy #USSGreenBay Sailors ensure every nook and cranny is looking sharp as they prepare for mid-cycle inspection. _IMAGE	491
__label__moderate	#USNavy #TuesdayTrivia: Do you know what today is remembered as? Here's a hint, the unconditional surrender of Germany was ratified by Allies in Berlin on this day in 1945. Let us know in the comments below! _IMAGE	2186
__label__moderate	MT @USFleetForces: #USSHueCity (CG 66) & Turkish Navy frigate TCG Turgutreis (F 241) depart Odessa, #Ukraine, for exercise #SeaBreeze 2017 _IMAGE	887
__label__small	2:30P ET: MCPON Giordano testifies before #SASC-Personnel on DoD Single Service Member & Military Family Readiness _URL  _IMAGE	173
__label__moderate	Today the @DeptofDefense announced a change to the Post-9/11 GI Bill benefits transfer policy. Learn how the update will affect #USNavy Sailors here - _URL … _IMAGE	2395
__label__small	#ICYMI, here's a look at last night's #FleetWeekNYC performance in @TimesSquareNYC - _RETWEET …	647
__label__moderate	After 67 years of service, #USNavy honors Combat Camera units during disestablishment ceremonies held in #Norfolk and #SanDiego. — _URL … _IMAGE	2669
__label__moderate	Another step closer in building the #NavyTheNationNeeds, future #USSRichardMMcCoolJr keel authenticated - _URL … _IMAGE	3455
__label__high	#BREAKING: Retired #USNavy Master Chief Britt Slabinski to receive #MedalOfHonor at @WhiteHouse ceremony - _URL … @potus @realdonaldtrump _IMAGE	2179
__label__moderate	Navy Week Sacramento is in full swing! The goal of the visit is to give @TheCityofSac and its residents a chance to interact with Sailors firsthand and provide a better understanding of the #USNavy and its mission capabilities. The week-long event wraps up July 22. _IMAGE	2415
__label__moderate	#WednesdayWisdom: Sailors aren't born. They're forged by the sea in @AmericasNavy - _URL  _IMAGE	1612
__label__moderate	The #USNavy’s photos of the day: #USSCarney Sailors fire a shot line, #RTC congratulates its #Chief Petty Officer Selectees, #NavyWeekMilwaukee continues, and a #USSOakHill Sailor gets interviewed after returning home! Download here — _URL … _IMAGE	2488
__label__small	DoN Sexual Assault Prevention and Response director explains on @HawaiiNewsNow innovative SAPR training _URL  @PurePraxis _IMAGE	415
__label__high	Future #USSWichita joins #USNavy fleet Saturday, increasing #NavyLethality and expanding #NavyCapacity - _URL … _IMAGE	3044
__label__small	 LIVE FRIDAY 10A ET: #US2ndFleet establishment buildups from its legacy, and signifies our #USNavy's dedication and renewed focus on naval operations on East Coast and North Atlantic - _URL … _IMAGE	2548
__label__moderate	MT @USNavyEurope: #USSDonaldCook & @TSKGnkur Yavuz-class frigate #TSFatih conducted a maritime training exercise in the #BlackSea reinforcing a long-standing relationship between @NATO allies. #NavyPartnerships _IMAGE	3237
__label__small	Navy Personnel Command consolidates several PSDs and CSDs to better serve the #USNavy fleet - _URL  #Sailor2025 _IMAGE	147
__label__moderate	TODAY: Mobile Navy Week gets underway, giving area residents opportunity to learn about #USNavy - _URL  @NavyOutreach _IMAGE	201
__label__small	MT @USPacificFleet: #PacificPartnership mission gets underway in #Malaysia after #USNSFallRiver's arrival - _URL  _IMAGE	410
__label__high	"""America's Sailors are not born. They are #ForgedBytheSea. "" --President Donald Trump, July 4, 2019"	3827
__label__moderate	End of an era: #USNavy’s P-3C Orion embarks on its final deployment - _URL … via @NavyTimes _IMAGE	3493
__label__small	Blended Retirement System online course now available to help eligible service members decide about BRS opt-in - _URL … _IMAGE	112
__label__moderate	MT @USNavyEurope: @RoyalNavy's HMS Queen Elizabeth, Royal Norwegian Navy's Helge Ingstad, #USSGeorgeHWBush during #SaxonWarrior 2017, Aug 8. _IMAGE	1029
__label__moderate	Sailors, stay informed. As laws on hemp-derived products around the country change, #USNavy policy remains the same - _URL … _IMAGE	3944
__label__moderate	Sailors, the new fiscal year is near. Be sure to stay informed on all mandatory General Military Training requirements - _URL … _IMAGE	3964
__label__moderate	#HonorTheFallen. Service members with @dodpaa #DPAA conduct a recovery mission in #Laos in hopes of finding three U.S. service members lost during the #VietnamWar. DPAA's mission is to provide the accounting of our missing personnel to their families and the nation. _IMAGE	3439
__label__high	Be sure to give us a 5 star rating! _RETWEET …	4228
__label__high	LIVE #Periscope: Commissioning of #USSJohnFinn #DDG113ℹ️ Info: _URL  _URL …	890
__label__moderate	MT @USPacificFleet: #USSAnchorage and @Fighting13thMEU visit Sri Lanka, @US7thFleet expands logistics services - _URL … _IMAGE	2571
__label__moderate	Serving in the @USMC and @USNavy , twin brothers bring 3D printing to their units - _URL …. _IMAGE	4192
__label__small	It looks like a pretty good set.. with a nice background! Wouldn't you agree @LesterHoltNBC? #LesterAcrossAmerica	2731
__label__moderate	MT @USNavyEurope: #USSCarney Sailors continue training while in #US6thFleet area of operations supporting regional allies, partners and U.S. national security interests in Europe and Africa. #NavyReadiness _IMAGE	2655
__label__moderate	.@TheJointStaff chairman visits @TheRealCVN71 on #USOTour2017 - _URL … _IMAGE	1674
__label__moderate	#USSAmerica returns from its first deployment, seven months in the Indo-Pacific and Middle East regions - _URL … _IMAGE	1848
__label__high	MT @US7thFleet: Emergency Family Assistance Center has been established for #USSJohnSMcCain family members. _IMAGE	1094
__label__high	#AtMidnightIn4Words: #USNavy is on watch. _IMAGE	4
__label__moderate	New York's boarding Team a force for maritime security - _URL … _IMAGE	1578
__label__small	Nice job shipmate!	1494
__label__moderate	#MondayMotivation: #USNavy homecoming moments like this. _IMAGE	5
__label__moderate	#CutlassExpress 2019.2 is in full swing in Djibouti! The exercise brings together #USNavy partners to improve regional cooperation and help the U.S., East African and Western Indian Ocean nations increase capabilities to counter illicit maritime activity. #NavyParterships _IMAGE	4279
__label__moderate	MT @Amphib7FLT: #USSAmerica.. keeping the jets running and sea lanes safe! _IMAGE	987
__label__moderate	MT @USPacificFleet: #USSCarlVinson Strike Group and #JMSDF begin exercise as northern transit continues - _URL  _IMAGE	483
__label__high	We Build, We Fight! #Seabees assigned to #NMCB 3 conduct a field training exercise that prepares and tests the battalion’s ability to enter a hostile location, build assigned construction projects and defend against enemy attacks when called upon by the #USNavy. _IMAGE	4349
__label__moderate	#USSMilwaukee kicks off littoral combat ship missile module developmental testing - _URL … #NavyLethality _IMAGE	2216
__label__moderate	Today's top photos from _URL . Info and download: _URL  _IMAGE	1175
__label__high	Today, the U.S. Navy Flight Demonstration Team @BlueAngels, showcased the excitement and power of naval aviation while celebrating the #USNavy's 244th birthday on the last day of @FleetWeekSF. _IMAGE	4216
__label__small	.@USNavyCNO Navy Personnel, Recruiting Command during final visit - _URL … _IMAGE	3936
__label__moderate	.@secnav76 names #USNavy's newest Expeditionary Fast Transport Ship Cody - _URL … _IMAGE	4070
__label__small	Another step Thursday to growing the Navy the nation needs. _RETWEET …	1914
__label__small	Rather #WarriorGames.	790
__label__moderate	MT @USPacificFleet: #USSCarlVinson transits Pacific Ocean during deployment under #US3rdFleet operational control. #3rdFleetForward _IMAGE	128
__label__high	MT @ChiefPentSpox: Yesterday, #SecDef Mattis announced the @USNavy hospital ship #USNSComfort will deploy to #SouthAmerica this fall to support ongoing response efforts to the humanitarian crisis in the region. _IMAGE	2529
__label__moderate	Our photos of the day: #USNavy divers go for swim at @mallofamerica, #USSRhodeIsland returns to homeport in #Georgia, Sailors signal EA-18G Growler for launch, & Landing Craft Utility 1651 enters #USSGreenBay’s well deck. info and download: _URL … _IMAGE	3294
__label__moderate	MT @USNavyEurope: #BALTOPS 17 is the premier annual maritime-focused exercise in the #BalticSea. #NATO _IMAGE	708
__label__moderate	#USNavy @CVN70 Carrier Strike Group begins Western Pacific deployment - _URL  #PresenceMatters _IMAGE	23
__label__high	#HealthyHolidays: Take care of each other, keep an eye on one another, and lean on friends and shipmates. If needed, don’t be afraid to turn to (or urge a friend to do so) our more robust professional services. _URL …	3011
__label__high	#HappyBirthday to America's Ship of State and the world's oldest commissioned warship afloat @USSConstitution! _RETWEET …	4236
__label__high	MT @PaulGAllen: We've located wreckage of USS Indianapolis in Philippine Sea at 5500m below the sea. '35' on hull 1st confirmation _IMAGE	1092
__label__moderate	During a recent trip to #Tunisia , Vice Adm. Lisa M. Franchetti, commander of #US6thFleet, engaged with U.S. and Tunisian leaders and spoke to students at the Tunisian Senior War College. #NavyPartnerships _IMAGE	3723
__label__moderate	#TBT to #OTD in 1917: US declares war on Germany, entering World War I. @USNHistory on the first American shots - _URL  _IMAGE	378
__label__moderate	#USNavy provides details of comprehensive review to be conducted into recent surface fleet incidents - _URL … _IMAGE	1124
__label__moderate	#USNavy releases results of comprehensive review surrounding recent physiological episodes involving T-45 & F/A-18 - _URL  _IMAGE	773
__label__small	TODAY 2P ET: Join @NavStress for live chat discussing #SuicidePrevention and how to be there for yourself and others. Search #ACT2PreventSuicide to join and follow conversation - _URL … _IMAGE	2678
__label__moderate	Following an around-the-world deployment to all six fleet areas of operation, #USSMobileBay returns to its homeport of #SanDiego - _URL … _IMAGE	3654
__label__small	The 2018 @navy_reserve Sailor of the Year has been announced. BZ shiupmate - _URL … _IMAGE	3452
__label__small	MT @USNavyEurope: Maintaining #NavyReadiness at sea..Damage Controlman Fireman Luke Langland cuts a steel bar in the general workshop aboard the Arleigh Burke-class guided-missile destroyer #USSCarney during #FormidableShield 2019. _IMAGE	3582
__label__moderate	MT @FallonTonight: Honored to host this incredible group of servicemen and servicewomen as our audience tonight! #FleetWeekNYC _IMAGE	650
__label__moderate	Add another layer of cyber security to your account in addiiton to your password using two-factor authentication - _URL … _IMAGE	673
__label__high	#DYK that the @BlueAngels are scheduled to conduct 61 flight demonstrations at 32 locations across the U.S. and Canada in 2019? Find out if the #BlueAngels are coming to a city near you: _URL … _IMAGE	3834
__label__high	#USNavy photos of the day: International forces sail in #ANNUALEX19, #ANNUALEX19 commanders discuss the exercise, #USSWyoming finishes a refit and #NMCB5 works in the #MarshallIslands. info & download : _URL … _IMAGE	4319
__label__moderate	#USSFitzgerald to change homeport to #Pascagoula, in support of repairs following collision with a merchant vessel - _URL … _IMAGE	1248
__label__moderate	#USNavy to christen future littoral combat ship #USSKansasCity #LCS22 tomorrow - _URL … (File photo) #NavyCapacity _IMAGE	2656
__label__moderate	#USNavy and Republic of Korea are taking a deep dive into sharing tactics and strengthening #NavyPartnerships during exercise #SALVEX Korea 2019 - _URL … _IMAGE	3320
__label__moderate	Bravo Zulu, shipmates! Way to use that “can do” attitude to make a difference during #Pacificpartnership2019 _RETWEET …	3619
__label__moderate	#ICYMI _RETWEET …	3783
__label__high	#USNavy aircraft from the Abraham Lincoln and John C. Stennis Carrier Strike Groups, @usairforce, and Romanian Air Force teamed up to conduct a long-range strike exercise in support of maritime security cooperation efforts in @US5thFleet, @USNavyEurope, and @US7thFleet. _IMAGE	3513
__label__high	Can't miss watch! While maintaining #NavyReadiness around the world, your #USNavy stays on time. Be sure to remember to #SpringForward for #DaylightSaving time this Sunday at 2 a.m. ET. _IMAGE	3295
__label__moderate	#NavyLethality, mission command and a #CultureOfExcellence: @SurfaceWarriors commander charges the fleet in this era of great power competition - _URL … #NavyReadiness _IMAGE	3331
__label__moderate	#USNavy #USSGeorgeHWBush CSG commences strike missions in support of OIR from eastern Mediterranean Sea - _URL  @CJTFOIR _IMAGE	165
__label__moderate	#TBT to Nov. 22, 2018, when #USSWayneEMeyer conducted fisheries patrol exercise with @USCG and Ecuadorian naval assets in Pacific Ocean to combat the international problem of illegal, unreported and unregulated fishing - _URL … #NavyPartnerships _IMAGE	3099
__label__small	LIVE NEXT 10:45A ET: #SAS17's Sailor 2025: Preparing Sailors for Today, Tomorrow and Beyond panel - _URL  #SAS17 _IMAGE	368
__label__high	#NeverForget _RETWEET …	4091
__label__small	Top tuition assistance schools embrace WebTA automation to eliminate #NavyCollege funding backlog - _URL … _IMAGE	1889
__label__moderate	With on call and scalable #USNavy options! MT @US5thFleet: Keep eye on #USSGeorgeHWBush while it defends US #5thFleet area of operations. _IMAGE	308
__label__moderate	No matter the day or time, we are always ready to re-supply and maintain #NavyReadiness. _RETWEET …	4221
__label__high	Happy #LawEnforcementAppreciationDay!Today and every day, we are thankful for all our #USNavy master-at-arms and law enforcement personnel who keep our #OneNavyTeam, ships and installations safe. _IMAGE	3040
__label__small	Ready to strengthen #NavyPartnerships during Africa Partnership Station, #USNSCarsonCity arrives in Sekondi, #Ghana - _URL … _IMAGE	3894
__label__small	Last week more than 100 senior command master chiefs from around the fleet, along with several previous MCPONs, participated in @NavyMCPON's Leadership Mess Symposium. Deckplate leadership is key to maintaining a well-trained and ready fleet - _URL … _IMAGE	3393
__label__moderate	#ICYMI: MT @USNavyEurope: U.S. Ambassador to #Russia Jon M. Huntsman Jr. & Adm. James G. Foggo II observed dual carrier strike group operations from the Nimitz-class aircraft carrier #USSAbrahamLincoln in the #MediterraneanSea. #NavyReadiness - _URL … _IMAGE	3486
__label__small	Almost #IndianaChristening! MT @VP: Landed at @JBLEnews thanked courageous servicemen & women stationed here & their families for service. _IMAGE	517
__label__high	#BREAKING: #USNavy training aircraft reported missing- _URL … @flynavy _IMAGE	1278
__label__small	LIVE NOW: @SECNAV76's keynote address at #SNA2019. _URL …	3071
__label__small	#USNavy #Sailors and medical teams from partner nations began the first of more than a dozen health engagements in Yap, Federated States of Micronesia, at Nimgil Clinic and Yap Memorial Hospital last week during #PacificPartnership2018. - _URL … _IMAGE	2018
__label__moderate	#FridayReads: A message from #USNavy Fleet Master Chief Russell Smith who has temporarily assumed duties of @NavyMCPON - _URL … _IMAGE	2365
__label__moderate	#USNSComfort arrived in Manta, Ecuador yesterday for the first #EnduringPromise mission stop of the ship's 2019 deployment. #NavyPartnerships - _URL … _IMAGE	3798
__label__moderate	Maintaining #NavyReadiness means being ready for anything!#USNavy #Seabees simulate an evacuation control center during training at Camp Mitchell onboard Naval Station Rota, Spain. _IMAGE	3301
__label__moderate	"""[This] announcement affirms our commitment to the future strength of our nation, undersea and around the world."" -- acting @SECNAV Thomas B. Modly #USNavy #NavyLethality _URL …"	4389
__label__moderate	The journey officially begins today! Be sure to tune in this evening and watch live as the class of 2023 takes the Oath of Office. _RETWEET …	3800
__label__moderate	#USNavy photos of the day: #USNSComfort provides dental care in St.Kitts and Nevis, #USSNormandy readies to depart Greece, it's story time for an #RTC Sailor, and #USSAmerica transits the eastern Pacific. info & download _URL … _IMAGE	4215
__label__moderate	#OTD 1995 : #USSTucson was commissioned at #NavalStationNorfolk. @CityOfTucson @JRothschildAZ _IMAGE	1076
__label__moderate	#USNavy photos of day: #USSArlington prepares for deployment, @USNavyEurope Adm. Foggo speaks at #BattleOfTheAtlantic commemoration ceremony, Sailors handle torpedo, and Sailor tracks small boat using remote operating console. Info and download: _URL … _IMAGE	2757
__label__moderate	Hawaii-based #USNavy ships, which are not currently undergoing maintenance availabilities, have sortied ahead of Tropical Storm #Olivia. Sortied ships will be positioned to help respond after the storm, if needed - _URL … #NavyReadiness _IMAGE	2612
__label__high	#GoNavy! #BeatArmy! _IMAGE	2950
__label__high	#BREAKING: @CNORichardson selects Fleet Master Chief Russell Smith as 15th @NavyMCPON - _URL … _IMAGE	2578
__label__moderate	#DYK: #USSGeraldRFord has advanced #tech like Electromagnetic Aircraft Launch System and Advanced Arresting Gear - _URL  _IMAGE	933
__label__moderate	MT @StephenAtHome: I was honored to host these service members during #FleetWeekNYC and grab my #SelfieWithASailor! _IMAGE	651
__label__high	#HonorTheFallen. @USMC announced names of those who perished in the KC-130T Hercules crash in Mississippi July 10 - _URL  _IMAGE	884
__label__moderate	#USSRonaldReagan shifts colors to commence 2017 patrol - _URL  _IMAGE	598
__label__moderate	#USNavy updates PFA Separation Policy, including immediately discontinuing processing Sailors for separation as a result of PFA failures - _URL … _IMAGE	1661
__label__high	#OTD in 1794 President George Washington signed the Naval Act of 1794. The act authorized the construction of six frigates that would be the first #USNavy ships of war - _URL … _IMAGE	3370
__label__moderate	Check out #NavyLethality in action as #USSAntietam conducts a surface-to-air missile exercise during Pacific Vanguard. #PACVAN is the first exercise of its kind, with @Australian_Navy, #JMSDF, @ROK_Navy, and #USNavy helping improve interoperability in @INDOPACOM. _IMAGE	3647
__label__high	We have the watch, shipmate. #Parkland _URL …	1913
__label__high	.@POTUS @realDonaldTrump signs Fiscal 2019 Defense Authorization Act at @drum10thmtn, helping to build the #NavyTheNationNeeds - _URL … via @DeptofDefense _IMAGE	2510
__label__high	Monday's #USNavy photos of the day: #USSDewey conducts a live-fire exercise, Sailors celebrate the 42nd annual #YokosukaFriendshipDay, an F/A-18C Hornet breaks the sound barrier, and #USSBlueRidge welcomes aboard special guest!Download the action - _URL … _IMAGE	2483
__label__high	#ICYMI MT @USPacificFleet: #USSRonaldReagan Carrier Strike Group departs Yokosuka, begins patrol in @US7thFleet - _URL  _IMAGE	595
__label__high	#OTD in 2009 the aircraft carrier #USSGeorgeHWBush was commissioned and officially joined the fleet! For the past decade #CVN77 has played an essential role in providing a forward deployed naval presence and administering #NavyLethality around the world. #HappyBirthday #TBT _IMAGE	3043
__label__moderate	#ICYMI: The crew of #USSampson #DDG102 received personal Christmas wishes from @POTUS @realDonaldTrump on Christmas Eve. _IMAGE	1685
__label__moderate	Yesterday at the #USNavy Memorial, Air Force Lt. Gen. Eric Fick, assumed the watch from Vice Adm. Mat Winter as the program executive officer for the F-35 program. #NavyCapacity #NavyLethality- _URL … _IMAGE	3858
__label__moderate	#BREAKING. More to follow. MT @flynavy: @CNATRA investigating reports of crash in Callico Plains, TN. #USNavy T-45C was training near area.	1280
__label__moderate	Paving the way for the future of the #USNavy’s cyberwarfare efforts. _URL …	4276
__label__moderate	LIVE 9:45 ET: Watch the #USNavy's newest Sailors graduate boot camp before they’re #ForgedByTheSea. _URL … set time and date for date of _IMAGE	4254
__label__moderate	Be sure to tune in live right here on Twitter this Saturday at 10:55 AM EDT and watch as we commission our newest Independence-variant littoral combat ship (LCS), the future #USSCincinnati (LCS 20)! - _URL … _IMAGE	4179
__label__high	MT @USNHistory: Starting Sunday morning, we will release a @usnhistory “live-tweet” dramatization of the Battle of Midway. The presentation will begin on June 3 and continue into June 8 - _URL  #MidwayInMemoriam #Midway76 _IMAGE	2273
__label__small	And that's a wrap! Thank you to everyone who came out and spent time with your #USNavy for @MDfleetweek! - _URL … _IMAGE	2715
__label__small	MT @Amphib7FLT: #USSChief gets underway in waters near Hososhima, begins 3JA with #JMSDF _IMAGE	1538
__label__high	Hoosier newest U.S. Navy Freedom-variant littoral combat ship? USS Indianapolis, that's who! Watch the commissioning LIVE this Saturday at 10 a.m. CST. #NavyCapacity #Indiana #Hoosiers #Indy _URL … _IMAGE	4247
__label__high	Aircraft embarked aboard the aircraft carrier #USSAbrahamLincoln conduct flight operations in the Arabian Sea. #1 #NavyReadiness _IMAGE	4426
__label__moderate	Sailors, stay informed! While currently deemed legal for civilians in some states, all hemp and CBD products are strictly prohibited for use in the #USNavy. Be sure you know the ABC's of CBD — _URL … _IMAGE	4164
__label__moderate	CPO 365 Phase 2 is underway: the proccess of learning what it means to wear #USNavy chief’s anchors - _URL … _IMAGE	1051
__label__high	#ICYMI: A missing piece of #USNavy history has been found! The #RVPetrel crew discovered wreckage from WWII-era aircraft carrier #USSWasp (CV 7), which was sunk in 1942 - _URL … _IMAGE	3311
__label__small	THIS WEEK: @cityofwaco, Texas welcomes America's Navy - _URL … @NavyOutreach #NavyWeek _IMAGE	2036
__label__moderate	7:14P ET Update: #USSFitzgerald crew responding to the damage. Full extent of damage being determined - _URL  2/6	738
__label__high	#ICYMI: #USNavy coastal patrol ship #USSZephyr along with @USCG and @CBP and international partners intercept a low-profile go-fast vessel, resulting in the seizure of more than 1,00 pounds of cocaine - _URL … _IMAGE	2144
__label__moderate	Taking time to engage with those who together are the #USNavy's biggest strength, @USNavyCNO & @NavyMCPON visit Sailors in Mayport and Jacksonville - _URL … _IMAGE	4116
__label__small	#USNavy 10th Fleet Sailors participate in #WEST2018 - _URL … via @USFLEETCYBERCOM _IMAGE	1864
__label__moderate	Since we’re a forward Navy, many of our shipmates are away from their families this Thanksgiving, but they still got a taste of home. Let's do the math - _URL … _IMAGE	1533
__label__moderate	Rather, graduation starts at 9:45A ET. We got a little too excited about this big day for our newest #USNavy Sailors! _RETWEET …	2198
__label__high	MT @BlueAngels: We're just hours from today's #GeorgiaAirShow demo! Here's a peek of today's performance courtesy of Thursday's practice! _IMAGE	1367
__label__high	That #FridayFeeling when a picture says a thousand words. _URL … _IMAGE	1553
__label__moderate	#USNavy photos of the day: #USSForrestSherman pulls alongside #USNSBigHorn, a Sailor directs an #LCAC during #TridentJuncture in #Norway, a Sailor stands watch aboard #USSCarney, and #USSIndiiana transits the #ThamesRiver. Info and download: _URL … _IMAGE	2804
__label__small	RT @ChiefPentSpox: #SecDef Mattis meets with military leaders from @USNavy Commander, @SUBGRU9. _IMAGE	1023
__label__small	#ICYMI: Fall 2017 #USNavy petty officer advancement quotas released - _URL … via @usnpeople _IMAGE	1511
__label__high	#BREAKING: #USNavy deploys unmanned submersibles in Argentine submarine search - _URL … (File photo) _IMAGE	1509
__label__moderate	#USNavy intends to heavy lift #USSJohnSMcCain #DDG56 to #Yokosuka - _URL  via @NAVSEA _IMAGE	1169
__label__high	#USSWasp arrives to Japan this weekend as an F-35B Joint Strike Fighter-capable warship, providing a critical mobile capability to land and launch the JSF throughout the region. #F35B Learn more: _URL … _IMAGE	1770
__label__moderate	.@SECNAV Names Future Destroyer in Honor of Late Sen. Lugar - _URL … _IMAGE	4331
__label__moderate	Thirteen nations complete the Pacific phase of UNITAS LX. For 60 years, the United States and partner nations have built on commonalities and increased capabilities in the Western Hemisphere through Exercise UNITAS - _URL … _IMAGE	3841
__label__moderate	It's official, the #USNavy September 2018 E4-E6 Advancement Cycle has been announced! Time to hit the books. - _URL … _IMAGE	2169
__label__high	Bravo Zulu, @USCG! Keep up the good work out there protecting the homeland. _RETWEET …	4144
