__label__moderate	LIVE 9:45 AM ET: Watch #USNavy's newest Sailors graduate boot camp - _URL … #ForgedByTheSea _IMAGE	2059
__label__moderate	#USNavy announces new personnel web portal, first step in providing one-stop shop for Sailors' personnel info - _URL  _IMAGE	189
__label__moderate	LIVE SOON: Watch as we commission our #USNavy's newest guided-missile destroyer, #USSThomasHudner, and add its #NavyLethality and expand our #NavyCapacity. _URL … @SurfaceWarriors	2922
__label__small	#OTD 1991: Ohio-class ballistic missile submarine #USSKentucky #SSBN737 commissioned at Groton, Connecticut. @kygov @GovMalloyOffice _IMAGE	877
__label__high	MT @USFleetForces: #HSC7 & #HSC28 #HurricaneHarvey relief ops Monday: →227 rescues (21 via hoist+11 dogs) →13 sorties →37 flight hrs _IMAGE	1155
__label__moderate	#ICYMI: @USSHARRYSTRUMAN Strike Group returns to Eastern Mediterranean to support Operation Inherent Resolve - _URL … @USNavyEurope @CJTFOIR _IMAGE	2305
__label__small	The teams consist of wounded, ill, injured service members. We're competing against other military branches, United Kingdom and Australia.	843
__label__moderate	"""When You Hear ‘Audit,’ Think Agility and Accountability"" - Read what @USNavyUnderSec has to say on how the #USNavy audit will lead to better decisions. #NavyReadiness - _URL … _IMAGE"	2360
__label__small	MT @USNavyEurope: Enduring Relationships. Adm. Michelle Howard meets with chief of Hellenic National Defence General Staff. _IMAGE	422
__label__small	Fair winds and following seas, retired Rear Adm. William Thompson.We salute your years of service while sharing the #USNavy's story - _URL … via @WashingtonPost #ForgedByTheSea _IMAGE	2781
__label__moderate	#USNavy #USSKearsarge to Hurricane #Harvey: Don't mess with Texas - _URL … @sylvesterturner @GovAbbott @texasgov _IMAGE	1161
__label__moderate	#PodcastFriday: On @hiconversation, innovative sexual assault prevention and response training - _URL  #SAAPM #SAAM _IMAGE	425
__label__small	NSF Deveselu holds change of command - _URL … _IMAGE	1615
__label__small	#USSGreenBay departs for patrol in Indo-Asia Pacific Region - _URL  _IMAGE	91
__label__high	#UPDATE: The #USNavy posthumously advanced Airman Mohammed S. Haitham and Airman Apprentice Cameron S. Walters to Naval Aircrewman Mechanical 3rd Class Dec. 12. DETAILS: _URL … _IMAGE	4446
__label__small	MT @NavyOutreach: @EODGRU2 teaches #Memphis students about #NavyDiver life during #NavyWeek! _IMAGE	560
__label__small	#USNavy Ohio-class ballistic missile submarine completes Follow-on Commander's Evaluation Test - _URL  (File photo) _IMAGE	186
__label__high	TODAY - Funeral services were held for Navy Capt. Rosemary Mariner, one of the Navy’s first female jet pilots. In her honor #USNavy conducted the first all-female fly-over. Fair winds and following seas Captain, we have the watch. VIDEO: _URL  _IMAGE	3153
__label__moderate	MT @NavalAcademy: We are SWO excited for #ShipSelection tonight! Tune in to the livestream at 6:15 p.m. to see the future Surface Warfare Officers from the Class of 2018 choose their first ship and homeport - _URL … _IMAGE	1805
__label__small	Monday's #USNavy photos of the day: #USSDewey conducts a live-fire exercise, Sailors celebrate the 42nd annual #YokosukaFriendshipDay, an F/A-18C Hornet breaks the sound barrier, and #USSBlueRidge welcomes aboard special guest!Download the action - _URL … _IMAGE	2483
__label__moderate	Mark your calendars! The #USNavy sails into Quad Cities next week - _URL … _IMAGE	3768
__label__small	MT @USConGenSydney: We pause to remember the and servicemen who stood side by side in the Battle of the Coral Sea. _IMAGE	527
__label__moderate	RT to congratulate #USSMcCampbell #DDG85 for earning the Battle “E” for 2016 - _URL  _IMAGE	472
__label__moderate	That #FridayFeeling when a picture says a thousand words. _URL … _IMAGE	1553
__label__moderate	T-45C operational pause implemented in response to concerns by T-45C pilots over potential physiological episodes - _URL  _IMAGE	383
__label__moderate	Today's #USNavy photos of the day:#USSJohnSMcCain leaves dry dock, #USSJasonDunham visit, board, search and seizure team conducts an inspection; MH-60S Sea Hawk helicopter lands aboard #USSDonaldCook, and more and : _URL … _IMAGE	2919
__label__high	Named for a #MedalOfHonor recipient and #USNavy SEAL, #USSMichaelMonsoor #DDG1001 will be commissioned Saturday. @Allhandsmag spoke to Master-At-Arms 2nd Class Michael Monsoor's teammates who shared his story of his courageous and selfless actions - _URL … _IMAGE	3095
__label__moderate	#USNavy photos of the day: #USSBarry transits the East China Sea, #USSHarrySTruman conducts flight operations and #USMC train aboard #USSLewisBPuller. info & download : _URL  _IMAGE	4433
__label__high	LIVE 9:45 AM ET: Watch #USNavy's newest Sailors graduate boot camp before they’re #ForgedByTheSea. _URL …	3027
__label__moderate	#USNavy prepares for flexibility with upcoming Advancement Exam schedule for Sailors and incoming storms- _URL … _IMAGE	2623
__label__moderate	LIVE 9:45AM ET: Watch #USNavy's newest Sailors graduate boot camp - _ _URL … _IMAGE	2345
__label__moderate	#ICYMI: With @secnav76 in attendance, #USSGeraldRFord (CVN 78) returned to sea Oct. 25th to conduct sea trials. #NavyReadiness _IMAGE	4265
__label__high	#HappyBirthday to all our #USNavy #Seabees around the fleet! Thank you for using that “Can Do” attitude while helping maintain #NavyReadiness for the past 77 years! _IMAGE	3271
__label__moderate	MT @USPacificFleet: #USSJohnCStennis returns to Bremerton after flight deck certification and training - _URL  _IMAGE	1250
__label__moderate	LIVE NOW: Watch as we recognize our Sailors of the Year, pinning them to chief petty officers at @NavyMemorial. @navymcpon _RETWEET …	2222
__label__small	LIVE SOON: Day 3 keynote address by @USFleetForces’ Adm. Christopher Grady at the 2019 Surface Navy Association National Symposium. #SNA2019 _URL …	3083
__label__moderate	This week, 4,700 #USNavy chief petty officer selectees are donning their anchors and are being welcomed to the Mess. @NavyMCPON Russell Smith has this charge letter to help guide them as they begin a new chapter in their lives - _URL … _IMAGE	2631
__label__small	LIVE SOON: @CNORichardson testifies at #HASC hearing on Damage to the Military from a Continuing Resolution.: _URL  _IMAGE	375
__label__moderate	MT @USNavyAfrica: Ivorian Sailors run through an initial close-quarters battle demonstration March 20 during #Obangame Express 2017 _IMAGE	316
__label__small	MT @LHD6BHR: #USSBonhommeRichard Sailors have been busy giving our ship a fresh makeover. #WeAreBHR _IMAGE	421
__label__moderate	.@CNORichardson holds video teleconference with Chinese counterpart Vice Adm. Shen Jinlong - _URL … _IMAGE	3843
__label__moderate	Thank you! MT @Comd_RCN: Today we’re wishing our @USNavy allies and friends a very happy #IndependanceDay and #FourthOfJuly! _IMAGE	2373
__label__high	.@POTUS @realdonaldtrump visits #USSKearsarge to discuss Hurricane #Maria relief efforts - _URL … @flotus @fema _IMAGE	1281
__label__high	#USNavy photos of the day: #USNavyEOD techs train in exercise #Dugong2019, #USMC Marines wade ashore during exercise #TigerTRIUMPH, #USNavySailors fix an F/A-18 aboard #USSTheodoreRoosevelt and Sailors serve dinner aboard #USSCarney info & download : _URL  _IMAGE	4360
__label__high	JUST IN: Message to the @DeptOfDefense from #SecDef James Mattis – _URL  #Inauguration _IMAGE	78
__label__high	Welcome to 2018! As we get the year underway, take another look back at 2017 - A year of #USNavy maritime superiority, Sailor resiliency, as well as global assistance and partnership _URL …	1700
__label__moderate	PNS Aslat seizes 5 tons of drugs to total $1 billion in CTF-150 seized drugs in recent months - _URL … _IMAGE	1865
__label__moderate	.@CNORichardson to visit #India for trip aimed at strengthening #NavyPartnership in the Indo-Pacfic region _URL … _IMAGE	3561
__label__moderate	Getting the next generation excited for the future of #USNavy technology!The 2019 Navy Great Lakes SeaPerch competition provided a chance for students to learn about #STEM while building an underwater #ROV and testing it out in the pool at Recruit Training Command. _IMAGE	3420
__label__moderate	MT @USNavyUnderSec: I enjoyed meeting with #Seabees from Construction Civic Action Detail, Federated States of #Micronesia (CCAD FSM) from NMCB1 and breaking ground on their latest project – a high school on Pohnpei. I was also honored to promote their OIC LTJG William Dean. _IMAGE	2686
__label__moderate	#USNavy scientists use World War II test tunnel to develop high energy laser weapons for fleet - _URL  _IMAGE	493
__label__moderate	Exercise #CutlassExpress 2017 comes to an end - _URL  @USAfricaCommand @usnavyafrica _IMAGE	157
__label__moderate	The world premiere of Tom Clancy's Jack Ryan took place aboard the #Battleship #USSIowa during #LAFleetWeek! While #LAFW provides @LACity residents a chance to meet Sailors, the premiere provided Sailors a chance to meet the show's star @johnkrasinski! _IMAGE	2599
__label__small	TODAY 3:10P ET: #Facebook Live all hands call with @CNORichardson and @NavyMCPON. Watch and participate: _URL … _IMAGE	1152
__label__small	RADM Boxall: “We’re looking to take a holistic approach from day one to be able to determine what the force needs, to do it quickly and more cost effectively. We need to get to a future where we can do this now because the threat won’t wait for us.” #SNA2018	1730
__label__small	Is college in your future? Tuition assistance dollars are available! - _URL  _IMAGE	606
__label__moderate	Sailors stay informed! As of today, #USNavy announces uniform and policy update with NAVADMIN 075/19 - _URL … _IMAGE	3356
__label__small	#ICYMI: Underway for #EnduringPromise, mass casualty training exercise prepares #USNSComfort’s doctors, nurses and other embarked medical personnel ahead of visits to medical sites in Central and South America - _URL … #NavyReadiness @southcomwatch _IMAGE	2758
__label__moderate	RT @NAFAtsugiJP: Welcome back from patrol CVW-5! _IMAGE	1007
__label__small	.@CVN77_GHWB strikes highlight #USNavy's flexibility. MT @NBCNightlyNews: Inside the air campaign against ISIS - _URL … _IMAGE	220
__label__moderate	So the world can see these #NavyPartnerships in action, @NATO allies join #USNavy in #CutlassFury photo exercise - _URL … _IMAGE	4117
__label__moderate	#WednesdayWisdom MT @secnav76: Our capabilities are defined by our ability to provide maritime dominance and power projection required by our nation. _IMAGE	2525
__label__small	Attention, #USNavy Sailors and family members: Make sure you stay informed about potential hazardous weather and how it can affect you. Stay prepared! _RETWEET …	3727
__label__moderate	#MondayMotivation: When we talk about #USNavy toughness, we're talking about Sailors like veteran Wilbur Hoffman and his heroic actions during #WWII - _URL … @USRepRodney _IMAGE	2746
__label__high	#USNavy photos of the day: #USSJohnSMcCain blasts away, #USSGeraldRFord parallel parks, #USNSMillinocket leads the charge and #GSE C School goes high tech. info & download _URL ?… _RETWEET  _IMAGE	4275
__label__moderate	Colombian naval forces are taking the helm for #UNITAS LIX, hosting 11 countries’ naval forces including your #USNavy for the world’s longest-running multinational maritime exercise. #Navyreadiness — _URL … _IMAGE	2598
__label__small	#ICYMI: @POTUS visited NAS Sigonella, last stop on #POTUSAbroad trip, on Saturday where he spoke to service members & their families _IMAGE	656
__label__moderate	#USNavy photos of the day: #USSLassen escorts ships through the Strait of Hormuz, a rescue swimmer conducts man-overboard training, #USSTexas takes on supplies and #USNavy aircraft are displayed at the Dubai Airshow. info & download : _URL ? _IMAGE	4375
__label__small	MT @USNavyEurope: @USAmbGreece meets Sailors & #Marines during tour aboard amphibious transport dock ship #USSMesaVerde, June 13, 2017 _IMAGE	725
__label__moderate	MT @US7thFleet: Welcome back! #USSRonaldReagan returns to #Yokosuka, #Japan after completing a scheduled three-month patrol. _IMAGE	1027
__label__moderate	#USNavy photos of day: #USSRonaldReagan hosts distinguished visitors, F/A-18F Super Hornet prepares to launch aboard @USSHARRYSTRUMAN, EOD Sailors participate in exercise #NorthernChallenge, and #USSWasp arrives in #Singapore! info and download: _URL … _IMAGE	2697
__label__small	MT @SurfaceWarriors: To stay sharp, #USSMcCampbell Sailors run firefighting drills even while on patrol in the #IndoAsiaPacific region. _IMAGE	608
__label__moderate	#USNavy hospital corpsmen and doctors with #USNSComfort prepared a presentation for Ecuadorian service members that outlined medical tactics and training used to maintain medical readiness - _URL … #NavyPartnerships _IMAGE	2802
__label__small	MT @US5thFleet: Don't worry, especially after a long weekend. #USNavy #USSomerset Sailors have your back. _IMAGE	198
__label__moderate	LIVE NOW: Watch #USNavy's newest Sailors graduate boot camp - _URL … #ForgedByTheSea _IMAGE	1810
__label__moderate	#USSIwoJima & #USSNewYork being positioned to support Gulf Coast if needed after Tropical Storm #Nate - _URL … (File pics) _IMAGE	1296
__label__moderate	Before #USSWashington #SSN787, how many #USNavy Virginia-class nuclear submarines have there been?Answer: _URL …	1301
__label__small	Today's #SNA2017 symposium webcasts: _URL  VADM Moore _URL  _IMAGE	49
__label__small	Tune in tomorrow at 0945 EST right here on Twitter to watch the #USNavy's newest Sailors graduate boot camp! @USNavyEurope's Adm. James Foggo II will be in attendance. _URL …	4466
__label__small	#USNavy littoral combat ship conducts successful Surface to Surface Missile Module missile test firing - _URL  _IMAGE	266
__label__moderate	National Ensign flies at half-staff, at acting SECNAV's order, to honor our fallen #Fitzgerald7 shipmates. _IMAGE	809
__label__small	Carrier Strike Group 12 welcomed Spanish navy frigate Méndez Núñez to Naval Station Norfolk yesterday for training and group exercises to strengthen warfighting capabilities and the partnership between the #USNavy and @Armada_esp - _URL … #NavyPartnerships _IMAGE	3066
__label__moderate	#USNavy photos of the day: #USSAbrahamLincoln receives supplies, @USMC Ospreys depart #USSBoxer, an EA-18G Growler launches for a mission, and #USSMilius refuels at sea. info & download _URL … _IMAGE	4203
__label__high	MT @USNavyEurope: Operating at and from the sea. #USSGeorgeHWBush #CVN77 in the U.S. #6thFleet area of operations, maintaining vigilance. _IMAGE	134
__label__moderate	The #USNavys newest San Antonio-class amphibious transport dock ship, the future #USSPortland is headed down river en route to the ship's namesake city of @cityofportland for its upcoming commissioning ceremony on Saturday - _URL … (File Photo) _IMAGE	2102
__label__moderate	Maintaining freedom in an area crucial for global trade, #USSGabrielleGiffords continues to operate in the #SouthChinaSea and maintain #NavyReadiness alongside allied and partner nations by conducting routine operations. #FreeandOpenIndoPacific _IMAGE	4345
__label__small	ASN James Geurts to #WEST2018: Thank goodness we have a framework in the National Defense Strategy. Now we have deliver on that. _IMAGE	1866
__label__high	Update. MT @US7thFleet: Japanese Coast Guard on the scene of #USSFitzgerald collision with a merchant vessel. More to follow	743
__label__high	#ICYMI: #USNavy coastal patrol ship #USSZephyr along with @USCG and @CBP and international partners intercept a low-profile go-fast vessel, resulting in the seizure of more than 1,00 pounds of cocaine - _URL … _IMAGE	2144
__label__moderate	#USNavy photos of the day: #USSNormandy raises the union jack, #USSCurtisWilbur holds a damage control drill, a Senior Chief gets pinned aboard #USSHarrySTruman, and #USNSCesarChavez and #USSBainbridge conduct a replenishment-at-sea. Info and download: _URL … _IMAGE	3680
__label__small	The new #BlendedRetirement system goes into effect Jan. 1, 2018 – Opt-in period for eligible service members opens - _URL … _IMAGE	1639
__label__moderate	#ICYMI: Newly Appointed Under Secretary of the Navy Visits HSC-7 - _URL … _IMAGE	1652
__label__high	Happy Veterans Day! Help us celebrate and honor veterans of all branches by posting a picture of a veteran who's impacted your life--like this father/son blue-green team. We salute you all. #VeteransDay _IMAGE	4301
__label__moderate	Center for Information Warfare Training trains together to build and maintain mental and physical readiness - _URL … _IMAGE	1857
__label__small	#WednesdayWisdom: Protecting our people protects our mission. Each of us plays a role in preventing and responding to sexual assault - _URL … #SAAPM #SAAM _IMAGE	3465
__label__small	#USNavy honors contributions of African Americans during 2018 African American/#BlackHistoryMonth - _URL … _IMAGE	1829
__label__high	#USSHarrySTruman CSG conducts multiple live-fire exercises - _URL … _IMAGE	1411
__label__high	"#ICYMI: A #USNavy P-8A Poseidon aircraft from the ""Mad Foxes"" of Patrol Squadron (VP) 5, successfully located a vessel Sep. 14 that had been missing nearly a week. All four adults and three children were recovered safely. #NavyCapacity #NavyReadiness _URL … _IMAGE"	4109
__label__high	#BREAKING: #USNavy identifies 1 dead and 9 missing #USSJohnSMcCain Sailors as search and rescue efforts suspended - _URL … _IMAGE	1125
__label__high	#USNavy photos of the day: A #Chief gets pinned by his son, families wave as #USSLassen deploys, a Super Hornet launches aboard #USSAbrahamLincoln, and a Sailor directs an MH-60 Sea Hawk aboard #USSVellaGulf. info & download _URL … _IMAGE	4104
__label__high	#USSAmerica Arrives in Japan as Latest Amphib Force Addition - _URL … _IMAGE	4404
__label__small	MT @NavyOutreach: #USNavy Sailors had opportunity to send off our Nation's heroes during #HonorFlight departure at #OSH17 today. #NavyWeek. _IMAGE	971
__label__moderate	MT @Amphib7FLT: #JMSDF pilots #USSPioneer as part of the 2JA 2017 Mine Countermeasures Exercise. #Alliance _IMAGE	970
__label__high	MT @USAndIndia: “We are excited to welcome @SECNAV76 Richard V. Spencer to @USAndIndia! #SECNAV’s visit continues to accelerate the #USIndia naval partnership to secure a free & open #IndoPacific and advance #USIndiaDefense collaboration.” – DCM Carlson #NavyPartnerships _IMAGE	2991
__label__small	LIVE SOON: Career Development Symposium empowers Sailors with knowledge & tools to manage their #USNavy careers - _URL … _IMAGE	1231
__label__moderate	#LIVENOW: Watch from our nation’s capital as the #USNavy’s newest deckplate leaders receive their anchors during the Pentagon Area Chief Petty Officer Pinning Ceremony held at the U.S. Navy Memorial Plaza. #ChiefSeason _RETWEET …	4107
__label__small	Thanks for your service shipmate!	1312
__label__small	For this week's #PodcastFriday, we're highlighting @usnavyeurope's #OnTheHorizon podcast. _RETWEET …	3204
__label__moderate	.@ussharrystruman continues deployment following working port visit - _URL … _IMAGE	2584
__label__small	#ICYMI: Last Saturday the #USNavy commissioned its Eighth Freedom-Variant Littoral Combat Ship, #USSBillings, in Key West, Florida - _URL …	3935
__label__moderate	Tomorrow, our newest amphibious transport dock ship, the future #USSPortland #LPD27 joins #USNavy’s fleet, contributing to a bigger fleet for the #NavyTheNationNeeds - _URL … _IMAGE	2112
__label__moderate	The #FridayFeeling when the world's largest international maritime exercise, #RIMPAC, gets underway - _URL … _IMAGE	2366
__label__high	LIVE SOON: Commissioning of #USNavy’s new aircraft carrier #USSGeraldRFord. Watch: _URL  or #Periscope _IMAGE	941
__label__high	We remember our fallen shipmates who were lost one year ago today aboard #USSFitzgerald in a collision at sea. _IMAGE	2319
__label__moderate	Bringing together mine warfare and dive teams from the U.S., Australia, Canada, the United Kingdom and New Zealand, Exercise Dugong 2019 commences #NavyPartnerships - _URL … _IMAGE	4322
__label__small	Sailors, stay informed. New uniform mobile app has new name, new guidance. Check it out today - _URL … _IMAGE	3897
__label__high	Our #242NavyBday was yesterday, but #USNavy USSNimitz's cake still looks delicious today on #NationalDessertDay. _IMAGE	1336
__label__moderate	MT @USPacificFleet: After post-#TalismanSaber visits and #Australia hospitality, #USNavy ships resumed @US7thFleet ops over past few days. _IMAGE	991
__label__small	MT @FBI: Own your online presence. Understand what info your devices collect and how it’s managed and stored - _URL … _IMAGE	1397
__label__moderate	MT @USNavyUnderSec: Thoroughly impressed by US military forces on #Guam. Strategic value of Guam and Marianas to US continued partnership and security in #Pacific is immense. Team at Joint Region Marianas is ensuring US forces are lethal and prepared - _URL … _IMAGE	2692
__label__moderate	There is no better way to start off the weekend than with the that #FridayFeelin! Learn more about how a teenage hero and #USNavy veteran forever changed each others lives - _URL … _IMAGE	3503
__label__high	The #USNavy photos of the day: #USSIndiana gets commissioned and joins the fleet, @fleetweeksf kicks off, future #USSJohnFKennedy takes shape, and Sailors direct an E-2D Hawkeye aboard @USSHARRYSTRUMAN. info and download: _URL … _IMAGE	2690
__label__high	LIVE NOW: Watch the Navy's newest Sailors graduate #USNavy boot camp and prepare to get #ForgedByTheSea! Welcome to the fleet, shipmates. _RETWEET …	2794
__label__small	Teal is color of sexual assault awareness. Wear it to start a conversation about protecting our people to protect our mission. #SAAPM #SAAM _IMAGE	402
__label__small	MT @NimitzNews: Malabar 2017 COMREL takes Sailors to the hoop - _URL  _IMAGE	898
__label__moderate	MT @NavStress: Enjoy your weekend! Noticed a change in behavior from your shipmate? ACT! Reach out, offer hope and connect them with people who can help at 1-800-273-8255, press 1, or text 838255. _IMAGE	3000
__label__moderate	Corpsman up! BZ shipmate! MT @WSVN: A TRUE HERO. #USNavy Sailor from #Miami saves elderly woman’s life during flight _URL … _IMAGE	436
__label__high	Nearly 4,700 Sailors likely don't need any #MondayMotivation today as they start their first week as our #USNavy's newest chief petty officers! What's your advice for them? _URL … _IMAGE	2639
__label__moderate	"Today, Acting @SECNAV and @NavyMCPON visited first responders from @NASPCOLA and community. “Your immense bravery in the line of fire undoubtedly saved the lives of many"" - Acting Secretary of the Navy, Thomas B. Modly. #Pensacola #NavyFamily _URL … _IMAGE"	4432
__label__small	Earning their anchors in the Pacific, Chief Petty Officer Legacy Academy Graduates 39 #CPO Selects on Battleship Missouri Memorial during #ChiefSeason. #AtTheHelm - _URL … _IMAGE	4021
__label__moderate	Today is #GlobalRunningDay. Grab a shipmate and log some miles! Stay healthy. Stay Fit. #NavyFitness _IMAGE	690
__label__small	#DYK?: @USNavyBand's Chief Musician Courtney Williams is the #Inauguration public address announcer. (#USNavy file photo) _IMAGE	74
__label__moderate	#USNavy testing new suit to protect submariners while making emergency repairs and rescuing shipmates - _URL  _IMAGE	462
__label__high	#USNavy photos of the day: #TalismanSabre hits the beach, @USNavyEurope's Adm. Foggo tours a Ghanian navy ship, #USNSBigHorn and #USSHarpersFerry conduct a replenishment-at-sea, and an #USNSCarsonCity Sailor hugs it out in Africa. Info and download: _URL … _IMAGE	3908
__label__moderate	#USNavy photos of day: #USSDwightDEisenhower heads back to sea, #USSPorter fires its Mark 45 5-inch gun, a MH-60S Sea Hawk helicopter helps fight fire in Santa Rita, #Guam, and the @BlueAngels perform a flight demonstration! info and download: _URL … _IMAGE	3378
__label__moderate	Around the fleet in Wednesday's #USNavy photos of the day. info and download: _URL … _IMAGE	1328
__label__moderate	LIVE 9:45AM ET: Watch #USNavy's newest Sailors graduate boot camp – _URL … _IMAGE	1622
__label__moderate	MT @USPacificFleet: #USSMilius arrives in @US7thFleet to join #USNavy forward deployed naval forces, bringing enhanced missile defense capabilities to Indo-Pacific region - _URL … (File photo) #NavyLethality _IMAGE	2213
__label__moderate	#USNavy photos of the day:Sailors lower the national ensign aboard #USSAbrahamLincoln, #USSCarney transits the #BlackSea alongside the Romanian navy, a Sailor stands watch, and #USSDwightDEisenhower holds an all-hands call. info and download: _URL … _IMAGE	2540
__label__moderate	"On this #CyberMonday, remember the #cyber threat is real. Shop smart online:: Know the seller and the item: Avoid clicking links in emails: Have a safer checkout with ""https"" addresses: Keep records: _URL … _IMAGE"	1539
__label__moderate	This week #USSMontgomery (LCS 8) conducted operations with the @Australian_Navy in the South China Sea, improving maritime interoperability in a #FreeandOpenIndoPacific. #NavyPartnerships _URL … _IMAGE	4320
__label__moderate	RT @ChiefPentSpox: #SecDef Mattis meets with military leaders from @USNavy Commander, @SUBGRU9. _IMAGE	1023
__label__moderate	The #USNavy photos of the day: #USSMomsen is underway in the Pacific Ocean, an E-2D Hawkeye lands aboard #USSAbrahamLincoln, a Sailor salutes the #USSArizonaMemorial, and a Sailor works on a MV-22B Osprey aboard #USSBoxer! info and download: _URL … _IMAGE	3232
__label__moderate	Continuing to strengthen partnerships in the Indo-Pacific region, @gipper76 along with #USSAntietam and #USSChancellorsville arrivine in #Manila, #Phillipines today for a scheduled port visit. _URL … _IMAGE	2352
__label__small	What did you think of the training and your visit to #USNavy's #USSCarlVinson? #LesterAcrossAmerica	2732
__label__moderate	#USNavy #EmailDosAndDonts..DO: Operate safely to protect #NavyCyber security.. an all-hands responsibility.DON'T: Let Jeff down. _IMAGE	2371
__label__high	MT @CNORichardson: Team, Happy #IndependenceDay. Thanks to all of you, especially those deployed forward today, who are giving so freely of your lives, fortunes and sacred honor to protect this fragile thing, freedom - _URL … _IMAGE	2372
__label__small	Thank you #USSPonce and your crews for 46 years of service to our nation!	1337
__label__moderate	That #FridayFeeling when you're walking into the weekend like hot stuff after proving your #NavyReadiness. _IMAGE	2316
__label__moderate	TODAY: Ship's sponsor Mrs.Lynne Mabus christens the future USS #TripoliLHA7 @HIIndustries Shipbuilding, @PascagoulaCity. _IMAGE	1217
__label__moderate	SATURDAY 10A ET: Future #USSCharleston joins #USNavy fleet when it is commissioned in its namesake city in South Carolina, expanding #NavyCapacity. @SenatorTimScott _URL …	3257
__label__small	MT @USPacificFleet: @AustralianArmy soldiers depart #USSGreenBay well deck during #TalismanSaber amphibious assault exercise in #Australia. _IMAGE	911
__label__small	"TODAY: #USNavy christening future USNS Hershel ""Woody"" Williams (ESB 4) - _URL … @USMC _IMAGE"	1370
__label__high	#USNavy photos of the day: #USSTheodoreRoosevelt, #USSRussell, #USSBunkerHill conduct a transit exercise; #USSAbrahamLincoln conducts flight ops; #USSMountWhitney returns home; and #USSHarrySTruman gets replenished at sea. info & download: _URL … _IMAGE	3933
__label__high	LIVE #Periscope: Commissioning of #USNavy’s #USSOmaha #LCS12 _URL …	1841
__label__moderate	#NavyPartnerships in action, @MarineNationale, @RoyalNavy, and the #USNavy complete the @US5thFleet mine countermeasures exercise #ArtemisTrident in the Arabian Gulf. - _URL … _IMAGE	3473
__label__moderate	MT @USNHistory: Starting Sunday morning, we will release a @usnhistory “live-tweet” dramatization of the Battle of Midway. The presentation will begin on June 3 and continue into June 8 - _URL  #MidwayInMemoriam #Midway76 _IMAGE	2273
__label__small	Continuing a new approach to operations in the Atlantic, Standing @NATO Maritime Group One carries out Maritime Express 2019 - _URL … _IMAGE	4029
__label__high	RT @USPacificFleet: #USSColumbus returns home to Pearl Harbor following Western Pacific deployment - _URL … _IMAGE	1166
__label__moderate	Be sure to tune in live right here on Twitter this Saturday at 10:55 AM EDT and watch as we commission our newest Independence-variant littoral combat ship (LCS), the future #USSCincinnati (LCS 20)! - _URL … _IMAGE	4179
__label__high	.@CVN77_GHWB Carrier Strike Group returns home Monday - _URL … _IMAGE	1089
__label__high	Two is always better than one. #USNavy collaborates with industry, completing a complex double-docking of destroyers #USStethem (DDG 63) and #USSDecatur (DDG 73), to maximize resources and complete maintenance cycles on time. #NavyReadiness #NavyCapacity _URL … _IMAGE	4207
__label__high	Demonstrating teamwork and power in the #ArabianSea.The #USNavy's Abraham Lincoln CSG and a @usairforce B-52H Stratofortress conduct joint exercises in the @CENTCOM area of responsibility, prepared to respond to contingencies and defend U.S. interest in the region. _IMAGE	3671
__label__high	In honor of #StPatricksDay , we want to highlight our Blue-GREEN team in action! Every day, your #USNavy works with the @USMC to create one of the most lethal, proficient and capable war fighting teams that's ready to defend freedom and democracy. _IMAGE	3323
__label__high	#MemorialDay is coming to a close, but its meaning doesn't end now. We continue to stand the watch as our shipmates did and #HonorTheFallen. _IMAGE	664
__label__small	We're excited to be here for #FleetWeekNYC	624
__label__moderate	Crew safely recovered after helo crash near #Guam - _URL  (File photo) @FlyNavy _IMAGE	501
__label__small	We are excited for this exercise and ready to strengthen #NavyPartnerships as we train alongside our allies! _RETWEET …	4155
__label__moderate	LIVE NOW: #USSGabrielleGiffords #LCS10 commissioning in @CityofGalveston.: _URL : _URL  _IMAGE	702
__label__moderate	The #USNavy photos of the day: #USSGreenBay and the #JMSDF'S JS Kunisaki sail in formation, Spanish Marines embark #USSFortMcHenry, Sailors march in the #PortlandFleetWeek Grand Floral Parade, and #CARAT Thailand brings the boom. Info and download: _URL … _IMAGE	3719
__label__small	Day 3 of @NavyLeagueUS’s #SAS2018 is underway with Unmanned Autonomous Vehicles, #USNavy Rear Adm. John P. Neagley ( _URL …), Rear Adm. David J. Hahn ( _URL …), and Rear Adm. Mark W. Darrah ( _URL …) _RETWEET …	2079
__label__moderate	This #WallpaperWednesday highlights the #USNavy’s newest Independence variant littoral combat ship, the future #USSTulsa. #LCS16 will be commissioned Saturday at 1P ET/10A PT in #SanFrancisco, which will be live streamed on our Twitter account. Until then, download now! _IMAGE	3195
__label__moderate	MT @USPacificFleet: #USSterett arrived in Zhanjiang, June 12, for first #USNavy port visit to mainland #China this year -.. _IMAGE	718
__label__high	After 14 years forward deployed, #USStethem arrives at new homeport back in U.S. _URL … _IMAGE	3883
__label__high	Happy 381st birthday, @USNationalGuard!You're always ready, always there! #Guard381 _IMAGE	1619
__label__high	We love having Devil Dogs on board! @USMC #BlueGreenTeam _RETWEET …	3861
__label__moderate	RT @CNORichardson: Let the 2017 #WarriorGames begin! Go #TeamNavy! #NavyPride! _IMAGE	842
__label__high	Happy Independence Day from your #USNavy Sailors who protect and defend America! _IMAGE	850
